PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,day_of_week,month,PT08.S1(CO)_roll3,PT08.S2(NMHC)_roll3,PT08.S3(NOx)_roll3,PT08.S4(NO2)_roll3,PT08.S5(O3)_roll3,T_roll3,RH_roll3,AH_roll3
1280.0,1136.0,893.0,1675.0,1240.0,27.0,20.2,0.7094,15,1,3,1441.6666666666667,1268.0,796.6666666666666,1856.6666666666667,1467.3333333333333,26.03333333333333,23.166666666666668,0.7649
1407.0,1197.0,905.0,1759.0,1313.0,28.2,18.6,0.7014,16,1,3,1384.3333333333333,1214.0,857.0,1777.0,1348.0,27.0,20.666666666666668,0.7232333333333334
1389.0,1173.0,898.0,1739.0,1363.0,28.0,19.1,0.7098,17,1,3,1358.6666666666667,1168.6666666666667,898.6666666666666,1724.3333333333333,1305.3333333333333,27.73333333333333,19.3,0.7068666666666666
1447.0,1235.0,859.0,1778.0,1296.0,23.9,25.7,0.7519,18,1,3,1414.3333333333333,1201.6666666666667,887.3333333333334,1758.6666666666667,1324.0,26.7,21.133333333333336,0.7210333333333333
1551.0,1271.0,800.0,1875.0,1432.0,21.3,34.8,0.873,19,1,3,1462.3333333333333,1226.3333333333333,852.3333333333334,1797.3333333333333,1363.6666666666667,24.399999999999995,26.53333333333333,0.7782333333333332
1474.0,1173.0,854.0,1776.0,1432.0,20.4,36.7,0.8704,20,1,3,1490.6666666666667,1226.3333333333333,837.6666666666666,1809.6666666666667,1386.6666666666667,21.86666666666666,32.4,0.8317666666666667
1800.0,1426.0,700.0,2106.0,2034.0,19.0,41.3,0.9007,21,1,3,1608.3333333333333,1290.0,784.6666666666666,1919.0,1632.6666666666667,20.23333333333333,37.6,0.8813666666666666
1379.0,1101.0,818.0,1710.0,1602.0,17.9,45.9,0.9342,22,1,3,1551.0,1233.3333333333333,790.6666666666666,1864.0,1689.3333333333333,19.099999999999994,41.300000000000004,0.9017666666666667
1201.0,943.0,935.0,1560.0,1362.0,16.7,48.9,0.9226,23,1,3,1460.0,1156.6666666666667,817.6666666666666,1792.0,1666.0,17.866666666666664,45.36666666666667,0.9191666666666666
1205.0,925.0,922.0,1547.0,1314.0,15.5,52.9,0.9271,0,2,3,1261.6666666666667,989.6666666666666,891.6666666666666,1605.6666666666667,1426.0,16.699999999999996,49.23333333333333,0.9279666666666667
1072.0,784.0,1066.0,1442.0,1114.0,15.5,51.9,0.9059,1,2,3,1159.3333333333333,884.0,974.3333333333334,1516.3333333333333,1263.3333333333333,15.899999999999997,51.23333333333333,0.9185333333333334
998.0,714.0,1169.0,1383.0,992.0,14.1,55.6,0.891,2,2,3,1091.6666666666667,807.6666666666666,1052.3333333333333,1457.3333333333333,1140.0,15.03333333333333,53.46666666666667,0.908
933.0,625.0,1292.0,1332.0,884.0,13.1,57.9,0.8666,3,2,3,1001.0,707.6666666666666,1175.6666666666667,1385.6666666666667,996.6666666666666,14.233333333333329,55.133333333333326,0.8878333333333334
869.0,554.0,1460.0,1268.0,667.0,11.8,58.0,0.8026,5,2,3,933.3333333333334,631.0,1307.0,1327.6666666666667,847.6666666666666,12.999999999999995,57.166666666666664,0.8534
891.0,576.0,1417.0,1289.0,733.0,11.9,57.4,0.7978,6,2,3,897.6666666666666,585.0,1389.6666666666667,1296.3333333333333,761.3333333333334,12.266666666666664,57.76666666666667,0.8223333333333334
1173.0,878.0,1038.0,1556.0,1052.0,9.9,65.2,0.7956,7,2,3,977.6666666666666,669.3333333333334,1305.0,1371.0,817.3333333333334,11.199999999999998,60.199999999999996,0.7986666666666666
1587.0,1334.0,702.0,1999.0,1534.0,11.1,60.2,0.7958,8,2,3,1217.0,929.3333333333334,1052.3333333333333,1614.6666666666667,1106.3333333333333,10.966666666666663,60.93333333333334,0.7963999999999999
1852.0,1696.0,553.0,2535.0,1931.0,14.1,50.0,0.802,9,2,3,1537.3333333333333,1302.6666666666667,764.3333333333334,2030.0,1505.6666666666667,11.699999999999998,58.46666666666666,0.7978
1522.0,1331.0,703.0,2026.0,1734.0,17.7,40.1,0.8048,10,2,3,1653.6666666666667,1453.6666666666667,652.6666666666666,2186.6666666666665,1733.0,14.299999999999997,50.1,0.8008666666666667
1438.0,1161.0,819.0,1782.0,1595.0,21.1,33.4,0.8265,11,2,3,1604.0,1396.0,691.6666666666666,2114.3333333333335,1753.3333333333333,17.63333333333333,41.166666666666664,0.8111
1393.0,1067.0,905.0,1654.0,1490.0,24.3,28.3,0.8471,12,2,3,1451.0,1186.3333333333333,809.0,1820.6666666666667,1606.3333333333333,21.03333333333333,33.93333333333333,0.8261333333333334
1452.0,1152.0,861.0,1747.0,1508.0,25.6,25.6,0.8254,13,2,3,1427.6666666666667,1126.6666666666667,861.6666666666666,1727.6666666666667,1531.0,23.666666666666668,29.099999999999998,0.8329999999999999
1389.0,1108.0,887.0,1712.0,1334.0,25.9,25.9,0.8503,14,2,3,1411.3333333333333,1109.0,884.3333333333334,1704.3333333333333,1444.0,25.266666666666662,26.599999999999998,0.8409333333333334
1207.0,994.0,1013.0,1520.0,1045.0,26.8,18.7,0.65,15,2,3,1349.3333333333333,1084.6666666666667,920.3333333333334,1659.6666666666667,1295.6666666666667,26.099999999999998,23.400000000000002,0.7752333333333333
1365.0,1154.0,940.0,1679.0,1221.0,29.3,15.8,0.6309,16,2,3,1320.3333333333333,1085.3333333333333,946.6666666666666,1637.0,1200.0,27.33333333333333,20.13333333333333,0.7103999999999999
1247.0,1060.0,1032.0,1525.0,1069.0,28.5,14.9,0.5708,17,2,3,1273.0,1069.3333333333333,995.0,1574.6666666666667,1111.6666666666667,28.2,16.46666666666667,0.6172333333333334
1557.0,1478.0,793.0,1981.0,1569.0,25.9,16.0,0.5237,18,2,3,1389.6666666666667,1230.6666666666667,921.6666666666666,1728.3333333333333,1286.3333333333333,27.899999999999995,15.566666666666668,0.5751333333333334
1973.0,1737.0,617.0,2414.0,2306.0,23.1,26.5,0.7403,19,2,3,1592.3333333333333,1425.0,814.0,1973.3333333333333,1648.0,25.833333333333332,19.133333333333336,0.6116
1975.0,1667.0,597.0,2416.0,2359.0,20.5,38.2,0.9133,20,2,3,1835.0,1627.3333333333333,669.0,2270.3333333333335,2078.0,23.166666666666668,26.900000000000006,0.7257666666666666
1795.0,1485.0,653.0,2174.0,2050.0,19.1,42.6,0.9294,21,2,3,1914.3333333333333,1629.6666666666667,622.3333333333334,2334.6666666666665,2238.3333333333335,20.899999999999995,35.76666666666667,0.8610000000000001
1444.0,1150.0,770.0,1727.0,1727.0,17.2,44.1,0.8558,22,2,3,1738.0,1434.0,673.3333333333334,2105.6666666666665,2045.3333333333333,18.933333333333334,41.63333333333333,0.8995000000000001
1488.0,1171.0,731.0,1778.0,1705.0,16.0,50.9,0.9206,23,2,3,1575.6666666666667,1268.6666666666667,718.0,1893.0,1827.3333333333333,17.433333333333334,45.866666666666674,0.9019333333333334
1371.0,1083.0,796.0,1669.0,1551.0,14.8,53.9,0.9024,0,3,3,1434.3333333333333,1134.6666666666667,765.6666666666666,1724.6666666666667,1661.0,15.999999999999995,49.63333333333333,0.8929333333333332
1161.0,904.0,947.0,1502.0,1240.0,14.3,55.4,0.8975,1,3,3,1340.0,1052.6666666666667,824.6666666666666,1649.6666666666667,1498.6666666666667,15.033333333333331,53.4,0.9068333333333333
1064.0,787.0,1057.0,1407.0,1115.0,14.8,52.1,0.8686,2,3,3,1198.6666666666667,924.6666666666666,933.3333333333334,1526.0,1302.0,14.633333333333331,53.800000000000004,0.8895
970.0,687.0,1196.0,1351.0,969.0,13.9,53.9,0.8501,3,3,3,1065.0,792.6666666666666,1066.6666666666667,1420.0,1108.0,14.33333333333333,53.800000000000004,0.8720666666666667
931.0,623.0,1293.0,1307.0,828.0,12.0,58.9,0.8233,5,3,3,988.3333333333334,699.0,1182.0,1355.0,970.6666666666666,13.566666666666663,54.96666666666667,0.8473333333333333
938.0,650.0,1251.0,1333.0,893.0,10.9,62.1,0.8113,6,3,3,946.3333333333334,653.3333333333334,1246.6666666666667,1330.3333333333333,896.6666666666666,12.266666666666664,58.300000000000004,0.8282333333333334
1166.0,885.0,1005.0,1551.0,1075.0,10.6,63.3,0.8067,7,3,3,1011.6666666666666,719.3333333333334,1183.0,1397.0,932.0,11.166666666666664,61.43333333333334,0.8137666666666666
1643.0,1384.0,667.0,2094.0,1610.0,11.5,60.0,0.8117,8,3,3,1249.0,973.0,974.3333333333334,1659.3333333333333,1192.6666666666667,10.999999999999998,61.800000000000004,0.8099
1934.0,1682.0,541.0,2468.0,2051.0,14.3,50.6,0.8186,9,3,3,1581.0,1317.0,737.6666666666666,2037.6666666666667,1578.6666666666667,12.133333333333331,57.96666666666667,0.8123333333333332
1617.0,1333.0,686.0,2010.0,1819.0,17.8,40.5,0.821,10,3,3,1731.3333333333333,1466.3333333333333,631.3333333333334,2190.6666666666665,1826.6666666666667,14.53333333333333,50.36666666666667,0.8170999999999999
1473.0,1127.0,831.0,1752.0,1568.0,20.8,34.4,0.8365,11,3,3,1674.6666666666667,1380.6666666666667,686.0,2076.6666666666665,1812.6666666666667,17.63333333333333,41.833333333333336,0.8253666666666666
1379.0,1068.0,899.0,1663.0,1374.0,23.8,28.2,0.8219,12,3,3,1489.6666666666667,1176.0,805.3333333333334,1808.3333333333333,1587.0,20.799999999999997,34.36666666666667,0.8264666666666667
1385.0,1056.0,891.0,1648.0,1268.0,24.2,28.7,0.8515,13,3,3,1412.3333333333333,1083.6666666666667,873.6666666666666,1687.6666666666667,1403.3333333333333,22.933333333333326,30.433333333333337,0.8366333333333333
1379.0,1087.0,901.0,1660.0,1144.0,25.2,24.9,0.7829,14,3,3,1381.0,1070.3333333333333,897.0,1657.0,1262.0,24.399999999999995,27.26666666666667,0.8187666666666668
1322.0,1129.0,934.0,1639.0,1109.0,27.0,17.8,0.6275,15,3,3,1362.0,1090.6666666666667,908.6666666666666,1649.0,1173.6666666666667,25.466666666666658,23.8,0.7539666666666666
1496.0,1205.0,822.0,1767.0,1347.0,27.1,23.1,0.818,16,3,3,1399.0,1140.3333333333333,885.6666666666666,1688.6666666666667,1200.0,26.433333333333326,21.933333333333337,0.7427999999999999
1409.0,1131.0,873.0,1689.0,1206.0,25.8,23.9,0.7832,17,3,3,1409.0,1155.0,876.3333333333334,1698.3333333333333,1220.6666666666667,26.63333333333333,21.600000000000005,0.7429
1513.0,1338.0,764.0,1957.0,1397.0,23.0,26.8,0.7446,18,3,3,1472.6666666666667,1224.6666666666667,819.6666666666666,1804.3333333333333,1316.6666666666667,25.299999999999997,24.600000000000005,0.7819333333333334
1667.0,1464.0,683.0,2118.0,1588.0,20.7,31.1,0.7523,19,3,3,1529.6666666666667,1311.0,773.3333333333334,1921.3333333333333,1397.0,23.16666666666666,27.26666666666667,0.7600333333333333
1667.0,1453.0,684.0,2051.0,1569.0,18.6,36.2,0.7676,20,3,3,1615.6666666666667,1418.3333333333333,710.3333333333334,2042.0,1518.0,20.766666666666662,31.366666666666674,0.7548333333333334
1430.0,1121.0,814.0,1732.0,1322.0,16.0,48.4,0.8768,21,3,3,1588.0,1346.0,727.0,1967.0,1493.0,18.433333333333326,38.56666666666667,0.7989
1333.0,989.0,885.0,1621.0,1194.0,14.5,57.8,0.9456,22,3,3,1476.6666666666667,1187.6666666666667,794.3333333333334,1801.3333333333333,1361.6666666666667,16.366666666666664,47.46666666666667,0.8633333333333333
1262.0,911.0,948.0,1545.0,1062.0,13.1,64.2,0.9606,23,3,3,1341.6666666666667,1007.0,882.3333333333334,1632.6666666666667,1192.6666666666667,14.53333333333333,56.800000000000004,0.9276666666666666
1287.0,936.0,918.0,1606.0,1040.0,12.0,69.7,0.9735,0,4,3,1294.0,945.3333333333334,917.0,1590.6666666666667,1098.6666666666667,13.199999999999996,63.9,0.9599000000000001
1134.0,840.0,1021.0,1501.0,917.0,11.9,71.1,0.9915,1,4,3,1227.6666666666667,895.6666666666666,962.3333333333334,1550.6666666666667,1006.3333333333334,12.333333333333329,68.33333333333333,0.9752000000000001
999.0,688.0,1229.0,1380.0,594.0,12.5,69.3,1.0029,2,4,3,1140.0,821.3333333333334,1056.0,1495.6666666666667,850.3333333333334,12.133333333333328,70.03333333333333,0.9893000000000001
961.0,622.0,1382.0,1301.0,430.0,12.5,67.5,0.9768,3,4,3,1031.3333333333333,716.6666666666666,1210.6666666666667,1394.0,647.0,12.299999999999995,69.3,0.9904000000000001
913.0,525.0,1620.0,1260.0,370.0,12.5,66.8,0.962,5,4,3,957.6666666666666,611.6666666666666,1410.3333333333333,1313.6666666666667,464.6666666666667,12.5,67.86666666666667,0.9805666666666667
969.0,607.0,1373.0,1324.0,438.0,12.3,66.3,0.9487,6,4,3,947.6666666666666,584.6666666666666,1458.3333333333333,1295.0,412.6666666666667,12.433333333333328,66.86666666666666,0.9625
1182.0,845.0,1054.0,1539.0,704.0,12.4,64.9,0.9332,7,4,3,1021.3333333333334,659.0,1349.0,1374.3333333333333,504.0,12.399999999999997,66.0,0.9479666666666667
1740.0,1372.0,671.0,2144.0,1476.0,13.0,61.6,0.9209,8,4,3,1297.0,941.3333333333334,1032.6666666666667,1669.0,872.6666666666666,12.566666666666663,64.26666666666667,0.9342666666666667
1819.0,1582.0,575.0,2456.0,1716.0,13.6,58.8,0.912,9,4,3,1580.3333333333333,1266.3333333333333,766.6666666666666,2046.3333333333333,1298.6666666666667,12.999999999999995,61.76666666666667,0.9220333333333334
1427.0,1275.0,701.0,1980.0,1398.0,13.9,57.1,0.9032,10,4,3,1662.0,1409.6666666666667,649.0,2193.3333333333335,1530.0,13.499999999999995,59.166666666666664,0.9120333333333334
1390.0,1191.0,759.0,1879.0,1268.0,14.5,54.4,0.8917,11,4,3,1545.3333333333333,1349.3333333333333,678.3333333333334,2105.0,1460.6666666666667,13.999999999999995,56.76666666666667,0.9023
1283.0,1117.0,813.0,1751.0,1188.0,15.5,50.1,0.8744,12,4,3,1366.6666666666667,1194.3333333333333,757.6666666666666,1870.0,1284.6666666666667,14.633333333333328,53.86666666666667,0.8897666666666667
1304.0,1157.0,793.0,1801.0,1171.0,16.1,47.6,0.8655,13,4,3,1325.6666666666667,1155.0,788.3333333333334,1810.3333333333333,1209.0,15.366666666666662,50.699999999999996,0.8772000000000001
1364.0,1202.0,771.0,1875.0,1250.0,16.3,47.1,0.864,14,4,3,1317.0,1158.6666666666667,792.3333333333334,1809.0,1203.0,15.966666666666663,48.26666666666667,0.8679666666666667
1410.0,1268.0,724.0,1957.0,1344.0,16.4,47.5,0.8791,15,4,3,1359.3333333333333,1209.0,762.6666666666666,1877.6666666666667,1255.0,16.266666666666662,47.4,0.8695333333333334
1476.0,1280.0,708.0,1955.0,1378.0,16.1,50.2,0.9094,16,4,3,1416.6666666666667,1250.0,734.3333333333334,1929.0,1324.0,16.266666666666662,48.26666666666667,0.8841666666666667
1522.0,1320.0,690.0,2005.0,1435.0,16.0,50.7,0.9142,17,4,3,1469.3333333333333,1289.3333333333333,707.3333333333334,1972.3333333333333,1385.6666666666667,16.16666666666666,49.46666666666667,0.9009
1442.0,1301.0,704.0,1952.0,1372.0,15.8,50.3,0.8989,18,4,3,1480.0,1300.3333333333333,700.6666666666666,1970.6666666666667,1395.0,15.966666666666661,50.4,0.9075000000000001
1469.0,1344.0,677.0,1997.0,1471.0,15.5,50.6,0.884,19,4,3,1477.6666666666667,1321.6666666666667,690.3333333333334,1984.6666666666667,1426.0,15.76666666666666,50.53333333333333,0.8990333333333335
1467.0,1292.0,698.0,1942.0,1439.0,15.4,51.4,0.8956,20,4,3,1459.3333333333333,1312.3333333333333,693.0,1963.6666666666667,1427.3333333333333,15.566666666666663,50.76666666666667,0.8928333333333334
1421.0,1202.0,748.0,1854.0,1429.0,15.2,53.1,0.9117,21,4,3,1452.3333333333333,1279.3333333333333,707.6666666666666,1931.0,1446.3333333333333,15.366666666666662,51.699999999999996,0.8971
1175.0,945.0,904.0,1604.0,1081.0,14.7,57.6,0.9573,22,4,3,1354.3333333333333,1146.3333333333333,783.3333333333334,1800.0,1316.3333333333333,15.099999999999994,54.03333333333334,0.9215333333333334
1215.0,912.0,948.0,1547.0,993.0,14.2,58.3,0.938,23,4,3,1270.3333333333333,1019.6666666666666,866.6666666666666,1668.3333333333333,1167.6666666666667,14.699999999999996,56.333333333333336,0.9356666666666666
1127.0,802.0,1064.0,1447.0,837.0,13.8,57.9,0.9085,0,5,3,1172.3333333333333,886.3333333333334,972.0,1532.6666666666667,970.3333333333334,14.233333333333327,57.93333333333334,0.9346
1090.0,773.0,1105.0,1429.0,761.0,13.9,55.9,0.8842,1,5,3,1144.0,829.0,1039.0,1474.3333333333333,863.6666666666666,13.966666666666663,57.36666666666667,0.9102333333333332
1017.0,718.0,1182.0,1382.0,650.0,13.9,55.6,0.8765,2,5,3,1078.0,764.3333333333334,1117.0,1419.3333333333333,749.3333333333334,13.866666666666662,56.46666666666667,0.8897333333333334
997.0,677.0,1252.0,1359.0,591.0,13.8,55.1,0.8666,3,5,3,1034.6666666666667,722.6666666666666,1179.6666666666667,1390.0,667.3333333333334,13.866666666666662,55.53333333333333,0.8757666666666667
956.0,661.0,1260.0,1351.0,518.0,13.6,55.1,0.856,5,5,3,990.0,685.3333333333334,1231.3333333333333,1364.0,586.3333333333334,13.76666666666666,55.26666666666667,0.8663666666666666
966.0,622.0,1317.0,1342.0,571.0,13.6,59.0,0.9129,6,5,3,973.0,653.3333333333334,1276.3333333333333,1350.6666666666667,560.0,13.666666666666663,56.400000000000006,0.8785
1064.0,728.0,1161.0,1461.0,842.0,13.5,58.4,0.896,7,5,3,995.3333333333334,670.3333333333334,1246.0,1384.6666666666667,643.6666666666666,13.566666666666661,57.5,0.8883000000000001
1300.0,935.0,902.0,1623.0,1145.0,13.8,58.0,0.9083,8,5,3,1110.0,761.6666666666666,1126.6666666666667,1475.3333333333333,852.6666666666666,13.633333333333328,58.46666666666667,0.9057333333333334
1348.0,998.0,834.0,1689.0,1218.0,14.6,53.1,0.8765,9,5,3,1237.3333333333333,887.0,965.6666666666666,1591.0,1068.3333333333333,13.966666666666661,56.5,0.8936000000000001
1425.0,1068.0,776.0,1764.0,1341.0,15.0,52.3,0.8881,10,5,3,1357.6666666666667,1000.3333333333334,837.3333333333334,1692.0,1234.6666666666667,14.466666666666661,54.46666666666667,0.8909666666666666
1474.0,1061.0,768.0,1768.0,1406.0,15.4,52.1,0.9046,11,5,3,1415.6666666666667,1042.3333333333333,792.6666666666666,1740.3333333333333,1321.6666666666667,14.999999999999995,52.5,0.8897333333333334
1490.0,1039.0,782.0,1757.0,1422.0,16.3,50.0,0.9158,12,5,3,1463.0,1056.0,775.3333333333334,1763.0,1389.6666666666667,15.566666666666663,51.46666666666667,0.9028333333333333
1495.0,1040.0,809.0,1735.0,1373.0,17.1,47.9,0.9281,13,5,3,1486.3333333333333,1046.6666666666667,786.3333333333334,1753.3333333333333,1400.3333333333333,16.266666666666662,50.0,0.9161666666666667
1376.0,953.0,900.0,1636.0,1153.0,19.0,42.9,0.937,14,5,3,1453.6666666666667,1010.6666666666666,830.3333333333334,1709.3333333333333,1316.0,17.466666666666665,46.93333333333334,0.9269666666666666
1305.0,884.0,980.0,1573.0,927.0,19.5,42.3,0.9476,15,5,3,1392.0,959.0,896.3333333333334,1648.0,1151.0,18.533333333333328,44.36666666666667,0.9375666666666667
1283.0,844.0,1036.0,1539.0,766.0,19.5,42.3,0.9493,16,5,3,1321.3333333333333,893.6666666666666,972.0,1582.6666666666667,948.6666666666666,19.33333333333333,42.49999999999999,0.9446333333333333
1392.0,967.0,930.0,1649.0,941.0,19.1,43.8,0.9556,17,5,3,1326.6666666666667,898.3333333333334,982.0,1587.0,878.0,19.366666666666664,42.79999999999999,0.9508333333333333
1452.0,1063.0,856.0,1774.0,1146.0,18.5,46.3,0.9744,18,5,3,1375.6666666666667,958.0,940.6666666666666,1654.0,951.0,19.033333333333328,44.133333333333326,0.9597666666666668
1633.0,1199.0,734.0,1919.0,1417.0,17.4,51.6,1.0159,19,5,3,1492.3333333333333,1076.3333333333333,840.0,1780.6666666666667,1168.0,18.33333333333333,47.23333333333333,0.9819666666666667
1625.0,1191.0,733.0,1885.0,1442.0,17.1,51.3,0.9914,20,5,3,1570.0,1151.0,774.3333333333334,1859.3333333333333,1335.0,17.66666666666666,49.73333333333333,0.9939
1535.0,1108.0,785.0,1820.0,1323.0,16.4,53.8,0.9964,21,5,3,1597.6666666666667,1166.0,750.6666666666666,1874.6666666666667,1394.0,16.96666666666666,52.23333333333333,1.0012333333333332
1323.0,973.0,864.0,1712.0,1125.0,16.2,55.4,1.0132,22,5,3,1494.3333333333333,1090.6666666666667,794.0,1805.6666666666667,1296.6666666666667,16.566666666666663,53.5,1.0003333333333335
1309.0,937.0,905.0,1672.0,1036.0,15.9,57.7,1.0356,23,5,3,1389.0,1006.0,851.3333333333334,1734.6666666666667,1161.3333333333333,16.16666666666666,55.633333333333326,1.0150666666666668
1456.0,999.0,835.0,1714.0,1202.0,15.7,58.6,1.0396,0,6,3,1362.6666666666667,969.6666666666666,868.0,1699.3333333333333,1121.0,15.933333333333328,57.23333333333334,1.0294666666666668
1300.0,872.0,941.0,1577.0,1054.0,15.1,60.9,1.0398,1,6,3,1355.0,936.0,893.6666666666666,1654.3333333333333,1097.3333333333333,15.566666666666663,59.06666666666666,1.0383333333333333
1203.0,823.0,1004.0,1526.0,903.0,15.6,56.6,0.9951,2,6,3,1319.6666666666667,898.0,926.6666666666666,1605.6666666666667,1053.0,15.466666666666661,58.699999999999996,1.0248333333333335
1195.0,836.0,987.0,1554.0,885.0,15.2,57.9,0.9941,3,6,3,1232.6666666666667,843.6666666666666,977.3333333333334,1552.3333333333333,947.3333333333334,15.299999999999995,58.46666666666667,1.0096666666666667
1062.0,711.0,1136.0,1461.0,700.0,14.9,60.6,1.0196,5,6,3,1153.3333333333333,790.0,1042.3333333333333,1513.6666666666667,829.3333333333334,15.233333333333329,58.36666666666667,1.0029333333333335
947.0,594.0,1300.0,1390.0,580.0,14.5,63.0,1.0316,6,6,3,1068.0,713.6666666666666,1141.0,1468.3333333333333,721.6666666666666,14.86666666666666,60.5,1.0151000000000001
1065.0,687.0,1143.0,1492.0,815.0,14.2,66.2,1.063,7,6,3,1024.6666666666667,664.0,1193.0,1447.6666666666667,698.3333333333334,14.53333333333333,63.26666666666667,1.0380666666666667
1155.0,734.0,1062.0,1528.0,1035.0,14.5,65.3,1.0704,8,6,3,1055.6666666666667,671.6666666666666,1168.3333333333333,1470.0,810.0,14.399999999999997,64.83333333333333,1.0550000000000002
1220.0,782.0,996.0,1560.0,1067.0,15.3,62.1,1.073,9,6,3,1146.6666666666667,734.3333333333334,1067.0,1526.6666666666667,972.3333333333334,14.666666666666663,64.53333333333335,1.0688000000000002
1301.0,862.0,914.0,1633.0,1114.0,16.3,59.0,1.0868,10,6,3,1225.3333333333333,792.6666666666666,990.6666666666666,1573.6666666666667,1072.0,15.366666666666662,62.13333333333333,1.0767333333333335
1279.0,870.0,911.0,1646.0,1000.0,18.9,49.6,1.07,11,6,3,1266.6666666666667,838.0,940.3333333333334,1613.0,1060.3333333333333,16.83333333333333,56.9,1.0766000000000002
1267.0,883.0,953.0,1617.0,906.0,19.4,46.1,1.0249,12,6,3,1282.3333333333333,871.6666666666666,926.0,1632.0,1006.6666666666666,18.199999999999996,51.56666666666667,1.0605666666666667
1239.0,848.0,981.0,1568.0,822.0,20.8,41.6,1.0091,13,6,3,1261.6666666666667,867.0,948.3333333333334,1610.3333333333333,909.3333333333334,19.699999999999992,45.76666666666667,1.0346666666666666
1128.0,742.0,1144.0,1507.0,610.0,21.4,40.3,1.0126,14,6,3,1211.3333333333333,824.3333333333334,1026.0,1564.0,779.3333333333334,20.533333333333328,42.666666666666664,1.0155333333333336
